Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Size (product.metafields.shopify.size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,Pastel Multi-Color Mirror Work Embroidered Fabric – Grey Base Net Material,"<ul data-end=""581"" data-start=""488"">
<li class="""" data-end=""560"" data-start=""514"">
<p data-start=""123"" data-end=""389""><strong data-start=""123"" data-end=""142"">Lehenga Details</strong><br data-start=""142"" data-end=""145"">Lehenga Fabric: Butterfly Net<br data-start=""174"" data-end=""177"">Lehenga Work: Real mirror embroidery with sequins work, includes cancan and canvas patta<br data-start=""265"" data-end=""268"">Lehenga Flare: 4 meter flared<br data-start=""297"" data-end=""300"">Lehenga Type: Semi stitched<br data-start=""327"" data-end=""330"">Lehenga Length: 42 inches<br data-start=""355"" data-end=""358"">Lehenga Size: Up to 44 inches</p>
<p data-start=""391"" data-end=""548""><strong data-start=""391"" data-end=""409"">Blouse Details</strong><br data-start=""409"" data-end=""412"">Blouse Fabric: Butterfly Net with lining inner<br data-start=""458"" data-end=""461"">Blouse Work: Real mirror embroidered sequins work<br data-start=""510"" data-end=""513"">Blouse Type: 1.3 meter unstitched</p>
<p data-start=""550"" data-end=""682""><strong data-start=""550"" data-end=""569"">Dupatta Details</strong><br data-start=""569"" data-end=""572"">Dupatta Fabric: Butterfly Net<br data-start=""601"" data-end=""604"">Dupatta Work: Real mirror embroidered sequins work<br data-start=""654"" data-end=""657"">Dupatta Size: 2.3 meter</p>
<p data-start=""684"" data-end=""712"">Product Weight: Under 2 kg</p>
</li>
</ul>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #festival, #FestiveFashion, #FloralLehenga, #LatestLehengaDesigns, #LehengaLove, #LehengaTrends2025, #Marrigeoutfeet, #MehendiLook, #MinimalLehenga, #MirrorWorkLehenga",true,SIZE,XS,,,,,,,,GT-1724,0.0,,0,deny,manual,3649.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618238_y.jpg?v=1760110741,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,,,,,,,,,S,,,,,,,,GT-1725,0.0,,0,deny,manual,3649.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618235_y.jpg?v=1760110741,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,,,,,,,,,M,,,,,,,,GT-1726,0.0,,0,deny,manual,3649.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618234_y.jpg?v=1760110741,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,,,,,,,,,L,,,,,,,,GT-1727,0.0,,0,deny,manual,3649.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618233_y.jpg?v=1760110740,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,,,,,,,,,XL,,,,,,,,GT-1728,0.0,,0,deny,manual,3649.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618232_y.jpg?v=1760110741,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,,,,,,,,,2XL,,,,,,,,GT-1729,0.0,,0,deny,manual,3649.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618231_y.jpg?v=1760110741,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
butterfly-net-mirror-work-lehenga-with-sequins-embroidery-for-wedding-festive-looks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6136641580694618230_y.jpg?v=1760110741,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,Net Mirror Work Embroidered Fabric with Silver Sequins and Pastel Threadwork,"<p data-start=""117"" data-end=""388"">Lehenga Fabric: Soft Butterfly Net<br data-start=""173"" data-end=""176"">Lehenga Work: Real mirror embroidery with sequins work, includes cancan and canvas patta<br data-start=""264"" data-end=""267"">Lehenga Flare: 4 meter flared<br data-start=""296"" data-end=""299"">Lehenga Type: Semi stitched<br data-start=""326"" data-end=""329"">Lehenga Length: 42 inches<br data-start=""354"" data-end=""357"">Lehenga Size: Up to 44 inches</p>
<p data-start=""390"" data-end=""552""><strong data-start=""390"" data-end=""408"">Blouse Details</strong><br data-start=""408"" data-end=""411"">Blouse Fabric: Soft Butterfly Net with lining inner<br data-start=""462"" data-end=""465"">Blouse Work: Real mirror embroidered sequins work<br data-start=""514"" data-end=""517"">Blouse Type: 1.3 meter unstitched</p>
<p data-start=""554"" data-end=""691""><strong data-start=""554"" data-end=""573"">Dupatta Details</strong><br data-start=""573"" data-end=""576"">Dupatta Fabric: Soft Butterfly Net<br data-start=""610"" data-end=""613"">Dupatta Work: Real mirror embroidered sequins work<br data-start=""663"" data-end=""666"">Dupatta Size: 2.3 meter</p>
<p data-start=""693"" data-end=""723"">Product Weight: Under 1.5 kg</p>",Gagan Trends,Uncategorized,Lehenga,#AffordableLehengas,true,SIZE,XS,,,,,,,,GT-1709,0.0,,-1,deny,manual,3067.00,6100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599165_y.jpg?v=1760110739,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,,,,,,,,,S,,,,,,,,GT-1710,0.0,,0,deny,manual,3067.00,6100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599166_y.jpg?v=1760110740,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,,,,,,,,,M,,,,,,,,GT-1711,0.0,,0,deny,manual,3067.00,6100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599164_y.jpg?v=1760110740,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,,,,,,,,,L,,,,,,,,GT-1712,0.0,,0,deny,manual,3067.00,6100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599163_y.jpg?v=1760110740,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,,,,,,,,,XL,,,,,,,,GT-1713,0.0,,0,deny,manual,3067.00,6100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599170_y.jpg?v=1760110740,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,,,,,,,,,2XL,,,,,,,,GT-1714,0.0,,0,deny,manual,3067.00,6100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599168_y.jpg?v=1760110740,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-exquisite-butterfly-net-lehenga-with-real-mirror-embroidery-sequins-work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6316562811605599167_y.jpg?v=1760110740,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,Hot Pink Multicolor Embroidered Fabric with Sequin and Mirror Work,"<p data-end=""384"" data-start=""129"">Lehenga Fabric: Faux Georgette<br data-end=""184"" data-start=""181"">Lehenga Work: Embroidery with sequins work, includes cancan and canvas patta<br data-end=""263"" data-start=""260"">Lehenga Flare: 4 meter flared<br data-end=""295"" data-start=""292"">Lehenga Type: Semi stitched<br data-end=""325"" data-start=""322"">Lehenga Length: 42 inches<br data-end=""353"" data-start=""350""><br></p>
<p data-end=""518"" data-start=""386""><strong data-end=""404"" data-start=""386"">Blouse Details</strong><br data-end=""407"" data-start=""404"">Blouse Fabric: Faux Georgette<br data-end=""439"" data-start=""436"">Blouse Work: Embroidery with sequins work<br data-end=""483"" data-start=""480"">Blouse Type: 1.3 meter unstitched</p>
<p data-end=""518"" data-start=""386"">Blouse Size: Unstitched up to 44 inches (customization available for bigger sizes)</p>
<p data-end=""645"" data-start=""520""><strong data-end=""539"" data-start=""520"">Dupatta Details</strong><br data-end=""542"" data-start=""539"">Dupatta Fabric: Faux Georgette<br data-end=""575"" data-start=""572"">Dupatta Work: Embroidery with sequins work<br data-end=""620"" data-start=""617"">Dupatta Size: 2.3 meter</p>
<p data-end=""677"" data-start=""647"">Product Weight: Under 1.5 kg</p>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #DesignerLehenga, Bridal Lehenga, Designer Lehenga",true,STICHING,SEMI STICHING,,SIZE,XS,,,,,GT-1632,0.0,,-18,deny,manual,2833.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611696_y_1.jpg?v=1764336813,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,SEMI STICHING,,,S,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611695_y.jpg?v=1764336813,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,SEMI STICHING,,,M,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611698_y_1.jpg?v=1764336813,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,SEMI STICHING,,,L,,,,,,0.0,,-1,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611697_y_1.jpg?v=1764336813,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,SEMI STICHING,,,XL,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611699_y_1.jpg?v=1764336813,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,SEMI STICHING,,,2XL,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611694_y_1.jpg?v=1763101264,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,BLOUSE & LEHENGA STICHING,,,XS,,,,,GT-1633,0.0,,-1,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611707_y.jpg?v=1763101264,7,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,BLOUSE & LEHENGA STICHING,,,S,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611706_y.jpg?v=1763101264,8,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,BLOUSE & LEHENGA STICHING,,,M,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611705_y.jpg?v=1763101264,9,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,BLOUSE & LEHENGA STICHING,,,L,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6172278620861611704_y.jpg?v=1763101264,10,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,BLOUSE & LEHENGA STICHING,,,XL,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
buy-graceful-faux-georgette-lehenga-with-embroidery-amp-sequins-work-online,,,,,,,,,BLOUSE & LEHENGA STICHING,,,2XL,,,,,,0.0,,0,deny,manual,3333.00,5799.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,Cream Embroidered Fabric Set with Pink Floral and Mirror Work,"<p data-start=""132"" data-end=""391""><strong data-start=""132"" data-end=""151"">Lehenga Details</strong><br data-start=""151"" data-end=""154"">Lehenga Fabric: Faux Georgette<br data-start=""184"" data-end=""187"">Lehenga Work: Embroidery with sequins cut work, includes cancan and canvas patta<br data-start=""267"" data-end=""270"">Lehenga Flare: 4 meter flared<br data-start=""299"" data-end=""302"">Lehenga Type: Semi stitched<br data-start=""329"" data-end=""332"">Lehenga Length: 42 inches<br data-start=""357"" data-end=""360"">Lehenga Size: Up to 44 inches</p>
<p data-start=""393"" data-end=""521""><strong data-start=""393"" data-end=""411"">Blouse Details</strong><br data-start=""411"" data-end=""414"">Blouse Fabric: Faux Georgette<br data-start=""443"" data-end=""446"">Blouse Work: Embroidered sequins work<br data-start=""483"" data-end=""486"">Blouse Type: 1.3 meter unstitched</p>
<p data-start=""523"" data-end=""648""><strong data-start=""523"" data-end=""542"">Dupatta Details</strong><br data-start=""542"" data-end=""545"">Dupatta Fabric: Faux Georgette<br data-start=""575"" data-end=""578"">Dupatta Work: Embroidered sequins cut work<br data-start=""620"" data-end=""623"">Dupatta Size: 2.3 meter</p>
<p data-start=""650"" data-end=""680"">Product Weight: Under 1.5 kg</p>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, Ethnic Wear, Festive Wear, Indian Wear, Latest Lehenga 2025",true,SIZE,XS,,,,,,,,GT-1739,0.0,,0,deny,manual,3377.00,6500.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221024_y.jpg?v=1760110738,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,,,,,,,,,S,,,,,,,,GT-1740,0.0,,0,deny,manual,3377.00,6500.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221029_y.jpg?v=1760110738,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,,,,,,,,,M,,,,,,,,GT-1741,0.0,,0,deny,manual,3377.00,6500.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221028_y.jpg?v=1760110738,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,,,,,,,,,L,,,,,,,,GT-1742,0.0,,0,deny,manual,3377.00,6500.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221026_y.jpg?v=1760110738,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,,,,,,,,,XL,,,,,,,,GT-1743,0.0,,0,deny,manual,3377.00,6500.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221027_y.jpg?v=1760110738,5,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,,,,,,,,,2XL,,,,,,,,GT-1744,0.0,,0,deny,manual,3377.00,6500.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221030_y.jpg?v=1760110738,6,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
chic-faux-georgette-lehenga-with-embroidery-sequins-cut-work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6262303965769221025_y.jpg?v=1760110738,7,"",,,,,,,,,,,,,,,,,,,,,,,,,
crushed-real-mirror-work-fox-georgette-lehenga-choli-with-dupatta-festive-wedding-wear,"Multicolor Mirror Work Lehenga Fabric Set – Pink, Peach & Teal Embroidered Design","<p data-start=""192"" data-end=""268""><strong data-start=""192"" data-end=""268"">✨Crushed Real Mirror Work Fox Georgette Lehenga – Glamorous Festive Wear</strong></p>
<p data-start=""270"" data-end=""507"">Make a stunning statement with this elegant Fox Georgette Lehenga featuring intricate <em data-start=""356"" data-end=""393"">Crushed Real Mirror Embroidery Work</em>. Perfect for weddings, sangeet, or festive functions, this ensemble brings together tradition and modern glamour.</p>
<hr data-start=""509"" data-end=""512"">
<p data-start=""514"" data-end=""664""><strong data-start=""514"" data-end=""536"">👗 Lehenga Details</strong><br data-start=""536"" data-end=""539"">• Fabric: Premium Fox Georgette<br data-start=""570"" data-end=""573"">• Work: Crushed Real Mirror Embroidery with Cancan &amp; Canvas Patta<br data-start=""638"" data-end=""641"">• Type: Semi-stitched</p>
<hr data-start=""666"" data-end=""669"">
<p data-start=""671"" data-end=""793""><strong data-start=""671"" data-end=""692"">👚 Blouse Details</strong><br data-start=""692"" data-end=""695"">• Fabric: Matching Fox Georgette<br data-start=""727"" data-end=""730"">• Work: Real Mirror Embroidery<br data-start=""760"" data-end=""763"">• Type: Unstitched</p>
<hr data-start=""795"" data-end=""798"">
<p data-start=""800"" data-end=""894""><strong data-start=""800"" data-end=""822"">🧣 Dupatta Details</strong><br data-start=""822"" data-end=""825"">• Fabric: Soft Butterfly Net<br data-start=""853"" data-end=""856"">• Work: Real Mirror Embroidered Work</p>
<hr data-start=""896"" data-end=""899"">
<p data-start=""901"" data-end=""1001""><strong data-start=""901"" data-end=""1001"">💃 Complete your look with timeless elega</strong></p>",Gagan Trends,Uncategorized,Lehenga,"#AffordableLehengas, #BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #PastelLehenga, #ReceptionWear, #SustainableFashion, Indian Wear",true,SIZE,XS,,,,,,,,GT-1581 LIGHT FIROZI AND MULTI OLUR-1,0.0,,0,deny,manual,2449.00,6950.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314053846330097052_y.jpg?v=1760110737,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
crushed-real-mirror-work-fox-georgette-lehenga-choli-with-dupatta-festive-wedding-wear,,,,,,,,,S,,,,,,,,GT-1581 LIGHT FIROZI AND MULTI OLUR-2,0.0,,0,deny,manual,2449.00,6950.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314053846330097055_y.jpg?v=1760110737,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
crushed-real-mirror-work-fox-georgette-lehenga-choli-with-dupatta-festive-wedding-wear,,,,,,,,,M,,,,,,,,GT-1581 LIGHT FIROZI AND MULTI OLUR-3,0.0,,0,deny,manual,2449.00,6950.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314053846330097054_y.jpg?v=1760110737,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
crushed-real-mirror-work-fox-georgette-lehenga-choli-with-dupatta-festive-wedding-wear,,,,,,,,,L,,,,,,,,GT-1581 LIGHT FIROZI AND MULTI OLUR-4,0.0,,0,deny,manual,2449.00,6950.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6314053846330097053_y.jpg?v=1760110737,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
crushed-real-mirror-work-fox-georgette-lehenga-choli-with-dupatta-festive-wedding-wear,,,,,,,,,XL,,,,,,,,GT-1581 LIGHT FIROZI AND MULTI OLUR-5,0.0,,0,deny,manual,2449.00,6950.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
crushed-real-mirror-work-fox-georgette-lehenga-choli-with-dupatta-festive-wedding-wear,,,,,,,,,2XL,,,,,,,,GT-1581 LIGHT FIROZI AND MULTI OLUR-6,0.0,,0,deny,manual,2449.00,6950.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
designer-embroidered-lehenga-set-with-sequins-dupatta-perfect-for-weddings-parties-3,"Beige Peacock Embroidered Lehenga Fabric with Zari, Sequin & Mirror Work","<p data-start=""127"" data-end=""382""><strong data-start=""127"" data-end=""146"">Lehenga Details</strong><br data-start=""146"" data-end=""149"">Lehenga Fabric: Premium quality soft net<br data-start=""189"" data-end=""192"">Lehenga Work: Embroidery sequins work with cancan and canvas patta<br data-start=""258"" data-end=""261"">Lehenga Flare: 4 meter flared<br data-start=""290"" data-end=""293"">Lehenga Type: Semi-stitched<br data-start=""320"" data-end=""323"">Lehenga Length: 42 inches<br data-start=""348"" data-end=""351"">Lehenga Size: Up to 44 inches</p>
<p data-start=""384"" data-end=""524""><strong data-start=""384"" data-end=""402"">Blouse Details</strong><br data-start=""402"" data-end=""405"">Blouse Fabric: Premium quality butterfly net<br data-start=""449"" data-end=""452"">Blouse Work: Embroidery sequins work<br data-start=""488"" data-end=""491"">Blouse Type: 1 meter unstitched</p>
<p data-start=""526"" data-end=""656""><strong data-start=""526"" data-end=""545"">Dupatta Details</strong><br data-start=""545"" data-end=""548"">Dupatta Fabric: Premium quality mono net<br data-start=""588"" data-end=""591"">Dupatta Work: Embroidery sequins work<br data-start=""628"" data-end=""631"">Dupatta Size: 2.3 meter</p>
<p data-start=""658"" data-end=""688"">Product Weight: Under 1.5 kg</p>",Gagan Trends,Uncategorized,Lehenga,"#BridalLehenga, #BuyLehengaOnline, #CustomLehenga, #DesignerLehenga, #EthnicFashion, #FestiveFashion, #FloralLehenga",true,SIZE,XS,,,,,,,,GT-1746 CREAM-1,0.0,,0,deny,manual,3699.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6066452632437900367_y_1.jpg?v=1760110736,1,"",false,,,,,,,,,,,,,,,,,,,,,kg,,,active
designer-embroidered-lehenga-set-with-sequins-dupatta-perfect-for-weddings-parties-3,,,,,,,,,S,,,,,,,,GT-1746 CREAM-2,0.0,,0,deny,manual,3699.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6066452632437900367_y.jpg?v=1760110736,2,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
designer-embroidered-lehenga-set-with-sequins-dupatta-perfect-for-weddings-parties-3,,,,,,,,,M,,,,,,,,GT-1746 CREAM-3,0.0,,0,deny,manual,3699.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6066452632437900373_y.jpg?v=1760110736,3,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
designer-embroidered-lehenga-set-with-sequins-dupatta-perfect-for-weddings-parties-3,,,,,,,,,L,,,,,,,,GT-1746 CREAM-4,0.0,,0,deny,manual,3699.00,7800.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0700/9032/6060/files/photo_6066452632437900372_y.jpg?v=1760110736,4,"",,,,,,,,,,,,,,,,,,,,,,kg,,,
